0.5	0.913828	0.003463358
1	0.948676	0.001809329
1.5	0.851121	0.004285582
2	0.31725	0.011481629
2.5	0.128762	0.007742963
3	0.104527	0.005738585
3.5	0.096605	0.004835059
4	0.085207	0.004325427
4.5	0.080922	0.004239191
5	0.080637	0.003633647
5.5	0.079633	0.003502254
6	0.07493	0.00340435
6.5	0.073801	0.003162056
7	0.072555	0.003286334
