0.5	0.965185	0.000946501
1	0.9731069	0.000707054
1.5	0.899525	0.001706966
2	0.366812	0.012897065
2.5	0.114855	0.010963933
3	0.063311	0.008443756
3.5	0.058217	0.006399059
4	0.049754	0.005614118
4.5	0.049691	0.004946435
5	0.044155	0.004711161
5.5	0.042896	0.004286341
6	0.042344	0.004083987
6.5	0.039625	0.003837614
7	0.040523	0.003763237
