0.5	0.645078	0.007913916
1	0.679344	0.007299833
1.5	0.586203	0.007856995
2	0.499375	0.010273861
2.5	0.509719	0.008409983
3	0.498297	0.007492796
3.5	0.503172	0.006910494
4	0.49754	0.005614118
4.5	0.500703	0.006440326
5	0.495969	0.006305613
5.5	0.499859	0.005935342
6	0.499437	0.006071478
6.5	0.501016	0.006064648
7	0.500297	0.005842371
