0.5	0.169862	0.005733842
1	0.102121	0.002223714
1.5	1.109548	0.058290517
2	11.772552	0.228691303
2.5	12.094771	0.662680993
3	7.887559	0.628629144
3.5	5.193102	0.508548038
4	3.314293	0.360270926
4.5	2.428226	0.280936716
5	1.892364	0.232685829
5.5	1.333472	0.17662709
6	1.10181	0.147352621
6.5	0.872273	0.12128527
7	0.688932	0.098149256
