0.5	1.6101E-06	9.12918E-08
1	0.000000273	1.02648E-08
1.5	0.000001402	3.52341E-08
2	9.2054E-06	2.62757E-07
2.5	4.3306E-06	2.21831E-07
3	2.3409E-06	1.55631E-07
3.5	1.2611E-06	9.42422E-08
4	9.366E-07	7.78015E-08
4.5	7.669E-07	6.34385E-08
5	0.000000498	4.48348E-08
5.5	3.545E-07	2.63829E-08
6	3.335E-07	2.82328E-08
6.5	2.733E-07	2.39827E-08
7	2.396E-07	1.7323E-08
