0.5	1	0
1	0.671914	0.008944091
1.5	0.564031	0.00555122
2	0.527594	0.007095677
2.5	0.509656	0.006157334
3	0.495883	0.005460811
3.5	0.498219	0.004822442
4	0.499437	0.004755939
4.5	0.500844	0.004620562
5	0.499711	0.004456345
5.5	0.49156	0.008889447
6	0.499625	0.004275336
6.5	0.495148	0.004274293
7	0.497945	0.004318312
