0.5	-0.941309	0.000337921
1	-0.939094	0.000492367
1.5	-0.86015	0.00193465
2	-0.54285	0.003862279
2.5	-0.353736	0.003053432
3	-0.262113	0.002732682
3.5	-0.203775	0.00238812
4	-0.166148	0.002364309
4.5	-0.138262	0.002378634
5	-0.113602	0.002257297
5.5	-0.096275	0.002138142
6	-0.081107	0.002178367
6.5	-0.06724	0.0021648
7	-0.057752	0.002114805
