0.5	0	0
1	1.7E-09	7.58947E-11
1.5	1.26E-08	3.41526E-10
2	2.989E-07	1.11186E-08
2.5	6.779E-07	2.01216E-08
3	0.000000604	1.29685E-08
3.5	4.797E-07	1.22475E-08
4	3.894E-07	1.34334E-08
4.5	2.965E-07	1.18206E-08
5	2.475E-07	1.07201E-08
5.5	0.000000213	1.0094E-08
6	1.877E-07	9.41094E-09
6.5	1.639E-07	8.51918E-09
7	1.461E-07	8.07329E-09
